"ITEM.NAME","FOOD","PORTION.SIZE","NFGD.Notes","TIMEFRAME","SEX","NFGD.Size.equivalent","Food.ID","NCode","Name","Age.Group","Sex","Size","GRAMWT_G_USDA","ENERGY_KCAL_USDA","PROTEIN_G_USDA","PROTEIN_G_.DV","VEGETABLE_PROTEIN_G_NDSR","VEGETABLE_PROTEIN_.DV","DIETARY_FIBER_G_USDA","DIETARY_FIBER_.DV","TOTAL_DIETARY_FIBER_G_NDSR","TOTAL_DIETARY_FIBER_.DV","RETINOL_MCG_USDA","RETINOL_MCG_.DV","VITAMIN_A_RAE_MCG_USDA","VITAMIN_A_RAE_MCG_USDA_.DV","BETA_CAROTENE_MCG_USDA","BETA_CAROTENE_MCG_.DV","ALPHA_CAROTENE_MCG_USDA","ALPHA_CAROTENE_MCG_.DV","BETA_CRYPTOXANTHIN_MCG_USDA","BETA_CRYPTOXANTHIN_MCG_.DV","LUTEIN_ZEAXANTHIN_MCG_USDA","LUTEIN_ZEAXANTHIN_MCG_.DV","LYCOPENE_MCG_USDA","LYCOPENE_MCG_.DV","VITAMIN_E_AS_ALPHA_TOCOPHEROL_MG_USDA","VITAMIN_E_AS_ALPHA_TOCOPHEROL_MG_.DV","VITAMIN_E_IU_NDSR","VITAMIN_E_IU_.DV","VITAMIN_K_MCG_USDA","VITAMIN_K_MCG_.DV","VITAMIN_C_MG_USDA","VITAMIN_C_MG_USDA_.DV","THIAMIN_VITAMIN_B1_MG_USDA","THIAMIN_VITAMIN_B1_MG_USDA_.DV","RIBOFLAVIN_VITAMIN_B2_MG_USDA","RIBOFLAVIN_VITAMIN_B2_MG_USDA_.DV","NIACIN_MG_USDA","NIACIN_MG_USDA_.DV","NIACIN_EQUIVALENTS_MG_NDSR","NIACIN_EQUIVALENTS_MG_NDSR_.DV","VITAMIN_B6_MG_USDA","VITAMIN_B6_MG_USDA_.DV","TOTAL_FOLATE_MCG_USDA","TOTAL_FOLATE_MCG_USDA_.DV","FOLATE_DFE_MCG_USDA","FOLATE_DFE_MCG_USDA_.DV","FOOD_FOLATE_MCG_USDA","FOOD_FOLATE_MCG_USDA_.DV","FOLIC_ACID_MCG_USDA","FOLIC_ACID_MCG_USDA_.DV","CALCIUM_MG_USDA","CALCIUM_MG_USDA_.DV","PHOSPHORUS_MG_USDA","PHOSPHORUS_MG_USDA_.DV","MAGNESIUM_MG_USDA","MAGNESIUM_MG_USDA_.DV","IRON_MG_USDA","IRON_MG_USDA_.DV","ZINC_MG_USDA","ZINC_MG_USDA_.DV","COPPER_MG_USDA","COPPER_MG_USDA_.DV","SELENIUM_MCG_USDA","SELENIUM_MCG_USDA_.DV","SODIUM_MG_USDA","SODIUM_MG_USDA_.DV","POTASSIUM_MG_USDA","POTASSIUM_MG_USDA_.DV","MANGANESE_MG_NDSR","MANGANESE_MG_NDSR_.DV","OMEGA_3_FATTY_ACIDS_G_NDSR","OMEGA_3_FATTY_ACIDS_G_NDSR_.DV","DAIDZEIN_MG_NDSR","DAIDZEIN_MG_NDSR_.DV","GENISTEIN_MG_NDSR","GENISTEIN_MG_NDSR_.DV","GLYCITEIN_MG_NDSR","GLYCITEIN_MG_NDSR_.DV","COUMESTROL_MG_NDSR","COUMESTROL_MG_NDSR_.DV","BIOCHANIN_A_MG_NDSR","BIOCHANIN_A_MG_NDSR_.DV","FORMONONETIN_MG_NDSR","FORMONONETIN_MG_NDSR_.DV","ALCOHOL_G_USDA","ALCOHOL_G_USDA_.DV","CARBOHYDRATE_G_USDA","CARBOHYDRATE_G_USDA_.DV","TOTAL_SUGARS_G_USDA","TOTAL_SUGARS_G_USDA_.DV","ADDED_SUGARS_BY_TOTAL_SUGARS_G_NDSR","ADDED_SUGARS_BY_TOTAL_SUGARS_G_NDSR_.DV","FRUCTOSE_G_NDSR","FRUCTOSE_G_NDSR_.DV","GALACTOSE_G_NDSR","GALACTOSE_G_NDSR_.DV","GLUCOSE_G_NDSR","GLUCOSE_G_NDSR_.DV","LACTOSE_G_NDSR","LACTOSE_G_NDSR_.DV","MALTOSE_G_NDSR","MALTOSE_G_NDSR_.DV","SUCROSE_G_NDSR","SUCROSE_G_NDSR_.DV","STARCH_G_NDSR","STARCH_G_NDSR_.DV","TOTAL_TRANS_FATTY_ACIDS_TRANS_G_NDSR","TOTAL_TRANS_FATTY_ACIDS_TRANS_G_NDSR_.DV","ERYTHRITOL_G_NDSR","ERYTHRITOL_G_NDSR_.DV","INOSITOL_G_NDSR","INOSITOL_G_NDSR_.DV","ISOMALT_G_NDSR","ISOMALT_G_NDSR_.DV","LACTITOL_G_NDSR","LACTITOL_G_NDSR_.DV","MALTITOL_G_NDSR","MALTITOL_G_NDSR_.DV","MANNITOL_G_NDSR","MANNITOL_G_NDSR_.DV","PINITOL_G_NDSR","PINITOL_G_NDSR_.DV","SORBITOL_G_NDSR","SORBITOL_G_NDSR_.DV","XYLITOL_G_NDSR","XYLITOL_G_NDSR_.DV","CAFFEINE_MG_USDA","CAFFEINE_MG_USDA_.DV","SUCRALOSE_MG_NDSR","SUCRALOSE_MG_NDSR_.DV","overall_nutrient_mean","overall_antinutrient_mean","Nutrient_density_numerator","Nutrient_Density_Score","percent_daily_value_nutrient_mean","percent_daily_value_antinutrient_mean","percent_daily_value_numerator","percent_daily_value_Nutrient_Density_Score"
"FFQ_67.1","100% Fruit juices","6 oz glass",NA,"Servings in last 2 weeks",1,"1","169","710.1","Other juice,",0,1,1,246.02,121.19,0.49,0.98,0.71785939,1.43571879,0.55,1.96428571,0.66566345,2.37736946,0,0,6.82,0.75777778,78.19,9.77375,0.62,0.0775,10.31,19.4528302,55.35,100,92.91,100,0.22,1.46666667,1.00658249,6.71054995,1.54,1.28333333,57.82,64.2444444,0.04,3.33333333,0.04,3.07692308,0.31,1.9375,0.48175807,3.01098793,0.08,4.70588235,6.66,1.665,6.66,1.665,6.66,1.665,0,0,39.42,3.03230769,21.77,1.7416,16.98,4.04285714,0.43,2.38888889,0.13,1.18181818,0.05,5.55555556,0.29,0.52727273,13.91,0.60478261,250,5.71446809,0.31485679,13.6894256,0.02360092,1.81545531,3.5589e-05,4.7452e-05,0.00073954,0.000986056,0,0,0.00424699,0.00566266,0,0,0,0,0,0,29.92,23.0153846,25.85,51.7,3.18106568,3.18106568,12.5700576,9.66927507,0.00080447,0.00061882,9.62391085,7.40300835,0,0,0.04889423,0.03761094,3.34415408,2.57242621,0.02682226,0.02063251,0,0,4.2157e-05,4.2157e-05,0.07147474,0.07147474,0,0,0,0,0,0,0.00252,0.00252,0,0,0.67382818,0.67382818,0.00209812,0.00209812,0,0,0,0,21.8962854346667,1.40693677938095,20.4893486552857,16.9067981312697,10.0586955732778,1.12545717985714,8.93323839342063,7.37126693078689
"FFQ_68","Fruit flavored drinks ","12 oz. Hawaiian Punch, Capri Sun, Sunny Delight",NA,"Servings in last 2 weeks",0,"1","247","1150.1","Fruit drinks/ reg,",0,0,1,250,155.14,0.09,0.18,0.02673432,0.05346864,0.05,0.178571429,0.002955514,0.010555407,2.02,0.2525,7.18,0.797777778,64.22,8.0275,0.18,0.0225,1.34,2.528301887,12.28,61.4,6.82,9.093333333,0.29,1.933333333,0.064538238,0.43025492,0.65,0.541666667,37.54,41.71111111,0,0,0.01,0.769230769,0.05,0.3125,0.036407887,0.227549294,0.01,0.588235294,0.33,0.0825,0.33,0.0825,0.33,0.0825,0,0,44.76,3.443076923,26.16,2.0928,5.06,1.204761905,0.08,0.444444444,0.04,0.363636364,0.03,3.333333333,0.07,0.127272727,21.69,0.943043478,44.1,0.938297872,0.004085987,0.177651609,3.78168e-05,0.002908985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,30.07692308,35.79,71.58,27.71687667,27.71687667,10.1263644,7.789511077,0,0,7.692740099,5.917492384,0,0,0.005246495,0.004035765,10.05802995,7.736946115,0.123712132,0.095163178,0,0,0,0,0.00158728,0.00158728,0,0,0,0,0,0,0,0,0,0,0.002775905,0.002775905,0,0,0,0,0.144106564,0.144106564,9.16027839586,2.66054473785714,6.49973365800286,4.18959240557101,3.88535176236111,2.3527854732381,1.53256628912302,0.987860183784334
"FFQ_68.1","Fruit flavored drinks ","12 oz. Hawaiian Punch, Capri Sun, Sunny Delight",NA,"Servings in last 2 weeks",1,"1","247","1150.1","Fruit drinks/ reg,",0,1,1,250,143.15,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,2.533333333,0.291792882,1.94528588,0.87,0.725,3.7,4.111111111,0.05,4.166666667,0,0,3.1,19.375,1.728163487,10.80102179,0.34,20,0,0,0,0,0,0,0,0,5.16,0.396923077,49.78,3.9824,0,0,0.28,1.555555556,0.05,0.454545455,0.03,3.333333333,0,0,206.91,8.996086957,83.39,1.774255319,0.066041627,2.871375087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.17,27.82307692,33.22,66.44,24.52500874,24.52500874,9.12920359,7.0224643,0,0,6.958648241,5.352806339,1.016025022,0.781557709,1.016025022,0.781557709,4.673715103,3.595165464,0.126208473,0.097083441,0,0,0.055925956,0.055925956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139583985,2.139583985,11.8009278169667,2.36382591104762,9.43710190591905,6.59245679770803,2.04743162338889,2.11195969728571,-0.0645280738968252,-0.045077243378851
"FFQ_69","Soft drinks, not diet ","12 oz. Classic Coke, Sprite, root beer",NA,"Servings in last 2 weeks",0,"1","242","1140.1","Soft drinks/ reg/ caff,",0,0,1,250,150.28,0.21,0.42,0.27192788,0.54385575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,6.77,0.52076923,32.77,2.6216,0.55,0.13095238,0.32,1.77777778,0.13,1.18181818,0.01,1.11111111,0.36,0.65454545,19.26,0.8373913,9.76,0.20765957,0.01006115,0.43744122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.42,29.5538462,36.53,73.06,34.5345696,34.5345696,16.9400342,13.0307955,0,0,15.4000311,11.8461777,0,0,0.38500078,0.29615444,8.0850163,6.21924331,0,0,0,0,0,0,0.00387207,0.00387207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.16,35.16,0,0,2.34773296766667,5.26231066904762,-2.91457770138095,-1.93943152873366,0.2918728325,4.81384822,-4.5219753875,-3.00903339599414
"FFQ_69.1","Soft drinks, not diet ","12 oz. Classic Coke, Sprite, root beer",NA,"Servings in last 2 weeks",1,"1","242","1140.1","Soft drinks/ reg/ caff,",0,1,1,250,149.43,0.21,0.42,0.26968088,0.53936176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,6.68,0.51384615,33.57,2.6856,0.44,0.1047619,0.32,1.77777778,0.14,1.27272727,0.01,1.11111111,0.37,0.67272727,18.23,0.7926087,9.91,0.21085106,0.00785551,0.3415437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.19,29.3769231,36.25,72.5,34.5372747,34.5372747,16.941361,13.0318162,0,0,15.4012373,11.8471056,0,0,0.38503093,0.29617764,8.08564959,6.21973045,0,0,0,0,0,0,0.00385176,0.00385176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.26,34.26,0,0,2.33891787966667,5.2197335847619,-2.88081570509524,-1.92786970828832,0.291817130555556,4.77123601666667,-4.47941888611111,-2.9976704049462
"FFQ_70","Diet drinks ","12 oz. Diet soft drinks, Coke Zero, Pepsi One, Crystal light",NA,"Servings in last 2 weeks",0,"1","244","1140.3","Soft drinks/ diet/ caff,",0,0,1,250,6.61,0.42,0.84,0.41656358,0.83312716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.66666667,0.08,6.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16,0.93538462,30.19,2.4152,4.17,0.99285714,0.39,2.16666667,0.04,0.36363636,0.02,2.22222222,0,0,29.44,1.28,27.54,0.58595745,0.36695863,15.9547232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.74615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335383,0.00335383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.57,47.57,0,0,3.50845074033333,2.26539780142857,1.24305293890476,18.8056420409192,1.01139687888889,2.26539780142857,-1.25400092253968,-18.9712696299498
"FFQ_70.1","Diet drinks ","12 oz. Diet soft drinks, Coke Zero, Pepsi One, Crystal light",NA,"Servings in last 2 weeks",1,"1","244","1140.3","Soft drinks/ diet/ caff,",0,1,1,250,6.82,0.42,0.84,0.41667696,0.83335392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.66666667,0.08,6.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.03,0.92538462,31.16,2.4928,4.15,0.98809524,0.4,2.22222222,0.04,0.36363636,0.02,2.22222222,0,0,29.61,1.2873913,28.18,0.59957447,0.37643826,16.3668807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.76923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346097,0.00346097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.11,47.11,0,0,3.563437174,2.24349814142857,1.31993903257143,19.3539447591119,1.02672427416667,2.24349814142857,-1.2167738672619,-17.8412590507611
"FFQ_71","Energy drinks ","12 oz. Red Bull, Monster",NA,"Servings in last 2 weeks",0,"1","246","1144.1","Energy drinks,",0,0,1,250,125.28,0.72,1.44,0.87492953,1.74985906,0,0,0.002091,0.00746787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189186,0.01261241,0,0,0.12,0.13333333,0.07,5.83333333,2.37,100,29.05,100,32.094924,100,4.46,100,0.81,0.2025,1.37,0.3425,0,0,0.81,0.2025,29.57,2.27461538,3.85,0.308,11.97,2.85,0.08,0.44444444,0.01,0.09090909,0.02,2.22222222,0.5,0.90909091,223.27,9.7073913,9.79,0.20829787,0.01288476,0.56020687,0,0,0,0,0,0,0,0,0.00029872,0.00039829,0,0,0,0,0,0,30.82,23.7076923,29.06,58.12,26.5095818,26.5095818,3.15988539,2.43068107,0,0,11.0947138,8.53439526,0,0,0.00333776,0.00256751,14.9545412,11.5034933,0.18016128,0.1385856,0,0,0,0,0.00273968,0.00273968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.06,100,5.23293661,5.23293661,10.612059905,8.00942369142857,2.60263621357143,2.07745547060299,9.14325506583333,7.35023718238095,1.79301788345238,1.43120839994603
"FFQ_71.1","Energy drinks ","12 oz. Red Bull, Monster",NA,"Servings in last 2 weeks",1,"1","246","1144.1","Energy drinks,",0,1,1,250,124.25,0.74,1.48,0.98361448,1.96722895,0,0,0.00159645,0.00570159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014444,0.00962935,0,0,0,0,0.07,5.83333333,2.24,100,28.5,100,30.3757271,100,5.03,100,0,0,0,0,0,0,0,0,33.27,2.55923077,2.03,0.1624,13.76,3.27619048,0.08,0.44444444,0.01,0.09090909,0.02,2.22222222,0.54,0.98181818,201.75,8.77173913,10.09,0.21468085,0.01311015,0.57000652,0,0,0,0,0,0,0,0,0.00022806,0.00030409,0,0,0,0,0,0,29.96,23.0461538,28.16,56.32,25.6183853,25.6183853,3.31486326,2.54989481,0,0,10.7241343,8.24933404,0,0,0.00142767,0.00109821,14.557508,11.1980831,0.06312047,0.0485542,0,0,0,0,0.00388706,0.00388706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.22,100,1.82241824,1.82241824,9.97099218266667,7.5869402047619,2.38405197790476,1.9187541069656,9.1274955275,7.11865023619048,2.00884529130952,1.6167768944141
"FFQ_72","Alcohol ","12 oz. beer, glass of wine or shot",NA,"Servings in last 2 weeks",0,"1",NA,NA,NA,NA,NA,NA,250,211.08,0.97,1.94,0.96817546,1.93635091,0,0,0.00057722,0.00206151,0,0,0.00333333,0.00037037,0.41666667,0.05208333,0,0,0.03333333,0.06289308,2.67333333,13.3666667,0,0,0,0,0.00029963,0.00199751,0.26,0.21666667,0.06,0.06666667,0.01333333,1.11111111,0.06666667,5.12820513,1.15666667,7.22916667,1.15464181,7.21651132,0.13,7.64705882,12.9333333,3.23333333,12.9333333,3.23333333,12.9333333,3.23333333,0,0,13.53,1.04076923,43.2666667,3.46133333,19.6666667,4.68253968,0.31333333,1.74074074,0.12,1.09090909,0.02333333,2.59259259,1.31333333,2.38787879,11.19,0.48652174,126.733333,2.6964539,0.10592012,4.60522258,4.4063e-06,0.00033894,0,0,0,0,0,0,8.8126e-06,1.175e-05,0,0,0.00042788,0.00057051,24.4333333,24.4333333,9.43,7.25384615,1.27333333,2.54666667,0.14997063,0.14997063,0.20729729,0.15945946,0.00435553,0.00335041,0.19600698,0.1507746,0,0,0.00889988,0.00684606,0.44226534,0.34020411,0,0,0,0,0,0,0.03002279,0.03002279,0,0,0,0,0,0,0,0,0,0,0.0199526,0.0199526,0.00715465,0.00715465,0.17333333,0.17333333,0,0,7.86494366187667,1.22250439619048,6.64243926568619,3.14688235061881,1.85501429666667,1.21306675904762,0.641947537619048,0.304125231011487
"FFQ_72.1","Alcohol ","12 oz. beer, glass of wine or shot",NA,"Servings in last 2 weeks",1,"1",NA,NA,NA,NA,NA,NA,250,196.59,0.86,1.72,0.85938864,1.71877727,0,0,0.00079102,0.00282507,0,0,0.00333333,0.00037037,0.30666667,0.03833333,0,0,0.04333333,0.08176101,2.05,10.25,0,0,0,0,0.00044813,0.00298755,0.25333333,0.21111111,0.18666667,0.20740741,0.01333333,1.11111111,0.06,4.61538462,1.02666667,6.41666667,1.01761974,6.36012336,0.11666667,6.8627451,11.6066667,2.90166667,11.6066667,2.90166667,11.6066667,2.90166667,0,0,12.7366667,0.97974359,39.2633333,3.14106667,18.0466667,4.2968254,0.28333333,1.57407407,0.11333333,1.03030303,0.02333333,2.59259259,1.17333333,2.13333333,10.6133333,0.46144928,114.203333,2.42985816,0.10041083,4.36568829,9.7929e-06,0.0007533,0,0,0,0,0,0,1.4692e-05,1.9589e-05,0,0,0.00061735,0.00082313,22.3966667,22.3966667,9.49666667,7.30512821,2.19,4.38,0.57616176,0.57616176,0.41748188,0.32113991,0.00323398,0.00248768,0.46145015,0.35496165,0,0,0.01287788,0.00990606,0.74978335,0.57675642,0,0,0,0,0,0,0.02931744,0.02931744,0,0,0,0,0,0,0,0,0,0,0.01946428,0.01946428,0.0059601,0.0059601,0.28666667,0.28666667,0,0,7.13147938109667,1.18852686619048,5.94295251490619,3.02301872674408,1.64299104775,1.17045184142857,0.472539206321429,0.240367875436914
"FFQ_73","Regular coffee ","1 med cup, unsweetened espresso, latte",NA,"Servings in last 2 weeks",0,"1","231","1123.1","Coffee/ espresso etc, reg,",0,0,1,250,112,5.94,11.88,0.20722602,0.41445204,0.1,0.35714286,0.18699386,0.66783521,94.62,11.8275,95.33,10.5922222,8.35,1.04375,0,0,0.12,0.22641509,0.24,1.2,0,0,0.1,0.66666667,0.09375914,0.62506095,0.55,0.45833333,0.29,0.32222222,0.08,6.66666667,0.49,37.6923077,4.16,26,5.29216061,33.0760038,0.06,3.52941176,9.3,2.325,9.3,2.325,9.3,2.325,0,0,211.63,16.2792308,170.65,13.652,82.23,19.5785714,0.21,1.16666667,0.82,7.45454545,0.08,8.88888889,5.47,9.94545455,93.27,4.05521739,250,7.78382979,0.07788307,3.38622035,0.01179002,0.90692438,0.05407111,0.07209481,0.01823158,0.024308769,0,0,0.05407111,0.07209481,0,0,0,0,0,0,12.71,9.77692308,11.91,23.82,2.86097353,2.86097353,0.05052412,0.03886471,0.02990646,0.02300497,0.27832222,0.21409401,8.30992893,6.39225302,0.206324,0.15871077,2.54019445,1.95399573,0.2532906,0.19483892,0.12923725,0.129237248,0,0,0.00698995,0.00698995,0,0,0,0,0,0,1.4834e-05,1.4834e-05,0,0,0,0,0,0,179.49,100,0,0,34.4822550703333,9.24550982590476,25.2367452444286,22.5328082539541,5.79825625636111,5.33204655676191,0.466209699599206,0.416258660356434
"FFQ_73.1","Regular coffee ","1 med cup, unsweetened espresso, latte",NA,"Servings in last 2 weeks",1,"1","231","1123.1","Coffee/ espresso etc, reg,",0,1,1,250,126.25,6.43,12.86,0.21775318,0.43550636,0.18,0.64285714,0.19262074,0.68793123,108.75,13.59375,109.45,12.1611111,8.53,1.06625,0,0,0.11,0.20754717,0.31,1.55,0,0,0.15,1,0.08752493,0.58349952,0.71,0.59166667,0.26,0.28888889,0.08,6.66666667,0.5,38.4615385,4.06,25.375,4.94623346,30.9139591,0.07,4.11764706,9.92,2.48,9.92,2.48,9.92,2.48,0,0,228.14,17.5492308,186.39,14.9112,83.37,19.85,0.27,1.5,0.88,8,0.1,11.1111111,5.98,10.8727273,101.19,4.39956522,250,8.2387234,0.08033901,3.49300052,0.01425676,1.09667392,0.05376212,0.07168283,0.02578928,0.034385711,0.00164202,0.00218936,0.04541498,0.06055331,0,0,2.4041e-06,3.2055e-06,0,0,14.81,11.3923077,13.76,27.52,2.72633266,2.72633266,0.05798931,0.04460716,0.0359742,0.02767246,0.36824913,0.28326856,9.6167774,7.39752108,0.27799146,0.21383959,2.31355701,1.77965924,0.25010888,0.19239144,0.15505536,0.155055359,0,0,0.00791447,0.00791447,0,0,0,0,0,0,7.8686e-06,7.8686e-06,4.5679e-05,4.5679e-05,0,0,0,0,171.16,100,0,0,36.8697498206667,8.90333349655238,27.9664163241143,22.1516168903876,6.175501384625,5.37277693174286,0.802724452882143,0.635821348817539
"FFQ_74","Coffee/Espresso based sweetened drinks ","1 med, Flavored latte, Frappuccino",NA,"Servings in last 2 weeks",0,"1","n/a",NA,NA,NA,NA,NA,NA,54,2.71,5.42,NA,0,NA,0,0,0,67,8.375,67,7.44444444,2,0.25,0,0,0,0,0,0,0,0,0,0,0.03,0.2,0.2,0.16666667,0.2,0.22222222,0.043,3.58333333,0.14,10.7692308,0.941,5.88125,3.458,21.6125,0.044,2.58823529,2,0.5,2,0.5,2,0.5,0,0,102,7.84615385,84,6.72,23,5.47619048,0.02,0.11111111,0.35,3.18181818,0.009,1,1.5,2.72727273,34,1.47826087,147,3.12765957,0.031,1.34782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,5.76923077,7.22,14.44,NA,0,0,0,0,0,0.63,0.48461538,7.65,5.88461538,0,0,19.68,15.1384615,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,35,35,NA,0,18.4213103448276,7.87,10.5513103448276,19.5394636015326,2.17824098972222,2.69084248857143,-0.512601498849206,-0.949262034905938
"FFQ_74.1","Coffee/Espresso based sweetened drinks ","1 med, Flavored latte, Frappuccino",NA,"Servings in last 2 weeks",1,"1","n/a",NA,NA,NA,NA,NA,NA,54,2.71,5.42,NA,0,NA,0,0,0,67,8.375,67,7.44444444,2,0.25,0,0,0,0,0,0,0,0,0,0,0.03,0.2,0.2,0.16666667,0.2,0.22222222,0.043,3.58333333,0.14,10.7692308,0.941,5.88125,3.458,21.6125,0.044,2.58823529,2,0.5,2,0.5,2,0.5,0,0,102,7.84615385,84,6.72,23,5.47619048,0.02,0.11111111,0.35,3.18181818,0.009,1,1.5,2.72727273,34,1.47826087,147,3.12765957,0.031,1.34782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,5.76923077,7.22,14.44,NA,0,0,0,0,0,0.63,0.48461538,7.65,5.88461538,0,0,19.68,15.1384615,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,35,35,NA,0,18.4213103448276,7.87,10.5513103448276,19.5394636015326,2.17824098972222,2.69084248857143,-0.512601498849206,-0.949262034905938
"FFQ_75","Tea ","hot or iced",NA,"Servings in last 2 weeks",0,"1","233","1131.1","Herbal tea/ no cr/sug,",0,0,1,250,3.09,0,0,0,0.0247325,0.01,0.03571429,0.00515563,0.01841297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,3.84615385,0.01,0.0625,0.009328,0.05829999,0,0,17.48,4.37,17.48,4.37,17.48,4.37,0,0,0.92,0.07076923,3.79,0.3032,10.99,2.61666667,0.07,0.38888889,0.07,0.63636364,0.04,4.44444444,0,0,11.72,0.50956522,132.6,2.8212766,0.85877804,37.3381758,0.01061246,0.81634315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.86923077,0.01,0.02,0,0,0,0,0,0,0.00329979,0.0025383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95381820433333,0.000157132857142857,5.95366107147619,192.675115581754,1.61854147111111,0.000120871428571429,1.61842059968254,52.3760711871372
"FFQ_75.1","Tea ","hot or iced",NA,"Servings in last 2 weeks",1,"1","233","1131.1","Herbal tea/ no cr/sug,",0,1,1,250,4.81,0,0,0,0.02085566,0,0,0.00434493,0.0155176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,3.84615385,0.01,0.0625,0.00724821,0.04530129,0,0,17.47,4.3675,17.47,4.3675,17.47,4.3675,0,0,0.71,0.05461538,3.78,0.3024,10.93,2.60238095,0.07,0.38888889,0.07,0.63636364,0.04,4.44444444,0,0,11.5,0.5,131.6,2.8,0.83789345,36.43015,0.01053647,0.81049769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.86153846,0.01,0.02,0,0,0,0,0,0,0.00278076,0.00213904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90275916166667,0.000132417142857143,5.90262674452381,122.715732734383,1.59117411388889,0.000101859047619048,1.59107225484127,33.0784252565753
"FFQ_76","Cream or Half-and-Half in coffee or tea ","1 Tbsp, 1 small creamer packet",NA,"Servings in last 2 weeks",0,"1","44","64.1","Cream/ reg or 1/2&1/2 in coffee/tea,",0,0,1,22.24,30.02,0.67,1.34,0,0,0,0,0,0,23.12,2.89,23.64,2.62666667,5.26,0.6575,0,0,0,0,0,0,0,0,0.07,0.46666667,0.0794193,0.529462,0.31,0.25833333,0.19,0.21111111,0.01,0.83333333,0.04,3.07692308,0.02,0.125,0.29234373,1.8271483,0.01,0.58823529,0.48,0.12,0.48,0.12,0.48,0.12,0,0,23.29,1.79153846,20.84,1.6672,2.4,0.57142857,0.01,0.05555556,0.1,0.90909091,0,0,0.5,0.90909091,10.42,0.45304348,29.01,0.61723404,0.00110777,0.04816378,0.01169375,0.899519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.74615385,0.55,1.1,0,0,0,0,0,0,0,0,0.9079258,0.69840446,0,0,0,0,0,0,0.10712708,0.107127083,0,0,0.00086824,0.00086824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68040736066667,0.0483771961904762,4.63203016447619,15.4298140055836,0.588289708888889,0.0383999896666667,0.549889719222222,1.83174456769561
